Date,Unix Time,Bitcoin prices,BNB prices,Avalanche prices,Ethereum prices,Polygon prices,Chainlink prices,Decentraland prices,San Diego Coin prices,Magic Internet Money prices,Frax prices,Aave prices,Frax Share prices,Gala prices,Lido DAO prices,Curve DAO Token prices,Binance-Peg IoTeX prices,yearn.finance prices,1inch prices,Sushi prices,0x prices,Uniswap prices,Render Token prices,Synapse prices,WOO Network prices,Dogelon Mars prices,UMA prices,Kyber Network Crystal prices,Telcoin prices,Golem prices,Trust Wallet Token prices,REN prices,Tomb prices,Plair prices,Vulcan Forged prices,Multichain prices,Ocean Protocol prices,API3 prices,Mask Network prices,Cartesi prices,Superciety prices,Balancer prices,inSure DeFi prices,AscendEx Token prices,Band Protocol prices,Unibright prices,Adshares prices,Aavegotchi prices,Kirobo prices,A4 Finance prices,AGA prices,AGA Carbon Credit prices,AGA Carbon Rewards prices,AGA Rewards prices,APWine prices,APY vision prices,ARPA Chain prices,ARTH prices,Aave CRV prices,Aave Dai prices,Aave LINK prices,Aave Polygon AAVE prices,Aave Polygon DAI prices,Aave Polygon USDC prices,Aave Polygon USDT prices,Aave Polygon WBTC prices,Aave Polygon WETH prices,Aave Polygon WMATIC prices,Aave USDC prices,Aave USDT prices,Aave WBTC prices,Aave WETH prices,Aavegotchi ALPHA prices,Aavegotchi FOMO prices,Aavegotchi FUD prices,Aavegotchi KEK prices,Abachi prices,Adament prices,Affyn prices,Aladdin cvxCRV prices,AlchemyDAO prices,Algebra prices,Metaverse Index prices,Metaverse nft Index prices,Defi Pulse Index prices,USDT prices,USDC prices,DAI prices,Inverse BTC Flexible Leverage Index prices,Eth 2x Flexible Leverage prices,Crypto Volatility prices,Inverse Eth Flexible Leverage prices,Alium Finance prices,Scalara NFT Index prices,Ripple prices,Lido Staked Eth prices,Cardano prices,Solana prices,Dogecoin prices,Tron prices,Litecoin prices,Polkadot prices,Shiba Inu prices,Apecoin prices,Cosmos prices,Block Ape Scissors prices,SpaceID prices,Compound prices,Arbitrum prices
2021-11-22,1640000000000.0,59139.77928,590.2541189,130.1696075,4319.361567,1.617630885,29.27322545,3.746767228,,1.008607362,0.996524258,269.2771782,18.27321879,0.376002129,4.323630165,3.842787852,0.225476552,31848.79316,4.023586671,8.829819781,1.129901873,21.89127876,6.460302289,2.822269907,1.412992831,1.73e-06,16.50704589,1.781444023,0.017844004,0.563154757,1.178339945,0.794600976,2.198274015,5.29e-05,26.55815501,,1.011407105,6.09017435,12.27658602,0.996434425,,21.43274113,0.006479694,0.464101758,7.696698592,1.892871299,2.628378675,2.585868229,0.412235476,,0.460736882,0.011676008,11.73867131,78.67722487,4.477023238,4.237752191,0.1751545,1.832589967,3.873088984,0.996136367,29.00511841,270.5387867,1.010264489,1.004114193,1.008979695,59054.03558,4337.165716,1.625428181,0.996122172,0.998740141,59089.45117,4337.165716,,,,,,4.451178388,,,0.045547489,0.103771906,271.9881429,5.05108674,346.9630763,1.003002701,1.002942922,1.004509532,,,,,0.091894211,,1.069316318,4308.210639,1.854390892,232.4411456,0.228668851,0.107959665,224.2723864,42.5808439,4.44e-05,,31.37695235,1.500744037,,307.4473603,
2021-11-23,1640000000000.0,56386.85685,559.9888492,134.4697475,4101.062876,1.560913102,26.79125861,4.0693693,,0.997883686,0.997644801,263.3815865,17.66099339,0.391808881,3.810610431,4.193556179,0.186110935,31156.47614,3.819826005,8.240927369,1.081297568,21.00999251,6.376623431,2.473896927,1.254048403,1.59e-06,14.81393342,1.666189891,0.01647117,0.527553796,1.106285681,0.763180925,1.954120372,4.49e-05,26.90840476,,1.032645602,5.459482893,12.31897434,0.932820312,,20.23546777,0.006695207,0.444170152,7.184082791,1.755572269,2.455512319,2.559148035,0.393638542,,0.43881618,0.010956701,11.06273423,76.23214259,4.124522426,4.093746257,0.164040258,1.77577051,4.24765484,1.008075787,27.02198781,264.7173194,1.008413879,1.001035926,1.005485458,56606.05941,4115.944612,1.57145333,1.001763337,1.004920893,56645.36762,4115.944612,,,,,,4.173270406,,,0.045547489,0.096463318,265.8519308,5.23402523,334.8716698,1.000223854,0.999901729,0.999844539,,,,,0.090028348,,1.036772512,4068.072471,1.777556666,216.3990068,0.220222955,0.102109834,209.6426405,39.46031392,4.32e-05,,32.16650777,1.372667659,,288.5098891,
2021-11-24,1640000000000.0,57748.79317,593.4866917,123.5333486,4355.420958,1.756807773,26.97447532,4.022157333,,1.004023257,1.01155675,269.7528974,17.97120001,0.37786542,3.671209423,5.07086239,0.187876796,31744.65117,4.044488562,8.397134579,1.123821283,22.21686895,7.002402542,2.476357373,1.286995017,1.61e-06,14.84831163,1.791463385,0.017257737,0.537823599,1.184393255,0.911192757,2.533355753,5.18e-05,30.53334597,,1.106112027,5.274608567,12.72370233,0.984182286,,21.72976237,0.007247226,0.448465819,7.541155951,1.853023644,2.569761495,2.631330163,0.422976479,,0.468248475,0.01156769,11.59680914,79.73698286,4.196103759,4.215390947,0.156867927,1.638606329,4.778333887,0.995380273,26.824156,270.0607132,0.996826505,0.994814101,0.995123359,57154.0497,4333.104102,1.729715616,1.000026333,1.000915912,57683.98269,4332.638559,,,,,,4.373580993,,,0.045547489,0.101889664,305.9879624,5.42070522,363.1618677,1.001457445,1.001236607,1.000934258,,,,,0.092572355,,1.066644624,4319.162412,1.751278598,222.0981582,0.226555976,0.103278834,217.1314704,40.89380081,4.16e-05,,32.20126521,1.550986864,,291.8416797,
2021-11-25,1640000000000.0,57198.18385,591.4138284,115.9665762,4269.43722,1.69326044,25.60719532,5.116438391,,1.002327383,0.998627799,254.5939845,18.69902734,0.572577489,3.611855982,5.831654134,0.180221177,31159.30254,3.993853093,7.950482962,1.16417134,20.80345837,6.567731669,2.117513769,1.088064863,1.36e-06,13.5628283,1.714839424,0.015987834,0.524671739,1.137981601,0.870082815,3.039594612,4.68e-05,28.43022351,,0.993812786,5.382555856,13.19878779,0.945929608,,20.96997742,0.007473294,0.44498106,7.179752311,1.94583819,2.915673956,2.837715551,0.477666463,,0.431086075,0.011063039,11.12173016,73.78978158,3.984966545,4.191768831,0.152900881,1.602425933,6.107339094,0.998253967,25.56918084,254.3526686,0.99763132,0.99428751,0.99948415,56658.67868,4250.509706,1.699564798,1.00168703,1.003148746,56762.92874,4250.509706,,,,,,4.269155522,,,0.045547489,0.097670968,344.2257616,6.040828953,349.9292218,1.000646258,0.999958002,1.002244972,,,,,0.085238991,,1.032434412,4232.581529,1.668831035,205.5486528,0.218280384,0.098056275,212.1377095,38.33825985,3.79e-05,,29.65869033,1.640540314,,276.9489933,
2021-11-26,1640000000000.0,58897.84698,638.1682734,118.8789408,4515.8433,1.913426276,26.3537958,5.198886517,,0.998930734,1.000419827,262.4654341,18.857434,0.719238982,3.862050422,5.878545786,0.181525856,32033.71285,4.219899551,8.162016392,1.166385511,21.35894573,6.540376344,2.177788598,1.132978334,1.5e-06,14.58352306,1.833832129,0.016370308,0.572263702,1.15706082,0.966106206,3.213749402,5.37e-05,30.38159399,,1.014010599,4.979072746,14.08154258,1.048798285,,22.47255684,0.008036272,0.455563643,7.589692199,1.960547153,3.124257046,2.896108975,0.541832035,,0.463382124,0.011606761,11.68350235,79.6862876,4.193892869,4.409568409,0.158854632,1.656474663,5.842231739,1.008670663,26.63853055,262.3875784,1.008534344,1.005194422,1.004363505,59079.72024,4527.664181,1.895597163,1.001735174,1.003610779,59253.17682,4527.664181,,,,,,4.326422418,,,0.045547489,0.099159915,357.7248129,6.767463141,363.5665211,0.998101272,0.997962838,0.99796059,,,,,0.091802334,,1.042504501,4489.562943,1.679057778,209.7921519,0.221607647,0.100130029,222.838063,39.39738763,4.24e-05,,29.66471237,2.028606235,,287.6828961,
2021-11-27,1640000000000.0,53827.79287,585.565593,104.4219628,4048.312844,1.63853989,23.90453022,4.651384725,,0.99999687,0.99238356,232.2139527,17.49605529,0.714517716,3.672423584,4.925429824,0.157534625,28655.24811,3.66831865,6.995200067,1.091125683,19.23584534,6.142344677,1.873100674,0.890170877,1.29e-06,12.92184131,1.971629331,0.014564623,0.703729769,1.024913207,0.884153569,2.836372923,5.2e-05,38.03474713,,1.094958616,4.80705531,19.20859699,0.974261211,,19.34781495,0.007518985,0.411128286,7.302023933,1.817251917,2.8260051,2.845869781,0.496745792,,0.42588531,0.011065674,11.14895261,72.98177336,3.789616651,4.019052129,0.143795112,1.506754377,5.170445715,0.998008513,24.32104903,234.7617114,1.000310587,0.99761697,0.999184511,54160.01354,4075.065268,1.678971532,0.993124063,1.003393472,54525.64084,4075.065268,,,,,,3.76979523,,,0.040969577,0.084351057,325.1047661,6.172985526,325.0337944,1.000233222,0.99994293,1.000172129,,,,,0.079928681,,0.939510533,4014.43669,1.536987571,192.1474262,0.20242257,0.09250151,195.338146,34.60732898,3.86e-05,,26.97988614,1.694781715,,260.4561576,
2021-11-28,1640000000000.0,54533.40388,598.0658827,111.9843477,4084.088486,1.606019169,23.97103017,4.668148919,,0.996200502,1.003812444,231.2831783,17.49557489,0.65768204,3.448157801,4.805469601,0.155218546,29086.99417,3.691983569,7.014206,1.223685989,19.39160614,7.376816493,1.843479827,0.893912672,1.39e-06,14.71642352,2.054821356,0.014510435,0.700581112,1.047435214,0.955330512,2.839924417,4.86e-05,37.16476373,,1.134639896,4.896277935,17.78496239,1.000921847,,19.62180707,0.007713872,0.4191154,8.407514499,1.850543547,3.039978676,2.811505731,0.529319569,,0.336539703,0.011439684,11.54742862,55.45031538,3.849542653,4.097893134,0.147918162,1.528717552,4.826054704,1.006904596,24.30787718,235.2325249,1.010316552,1.009362098,1.001792347,54780.91794,4122.02038,1.629950482,1.001226384,1.003681171,54466.02566,4122.02038,,,,,,3.743503746,,,0.040027939,0.076537533,314.5105793,6.005915184,327.9182053,1.001056545,0.999736893,0.998798668,,,,,0.080052868,,0.941035586,4058.924265,1.539550349,192.1361998,0.204382482,0.093234811,193.8517061,34.95133852,3.91e-05,,26.67717308,1.652827856,,267.4090107,
2021-11-29,1640000000000.0,57237.66114,611.4482336,110.9735205,4290.091863,1.649535836,24.78449549,5.108968897,,1.000270841,1.020222532,238.0602295,17.7145703,0.712562156,3.910851383,4.854866859,0.153520087,29957.7543,3.648064823,7.903443957,1.172242035,20.15385395,6.914015034,1.991785326,0.914385836,1.39e-06,13.85702461,2.027923236,0.014506855,0.749328197,1.074814602,0.914854724,2.81265622,5.64e-05,39.11196614,,1.078858237,4.80087908,16.05017901,0.983839093,,20.579368,0.008312853,0.39688604,8.071847831,1.86132567,3.297723312,2.852247261,0.570670393,,0.374749126,0.011307891,11.43916332,47.12809001,4.553994967,4.182059978,0.148690156,1.894605238,4.750594053,0.995955349,24.39768391,235.213707,0.999299276,0.997914486,1.00413593,56418.57649,4249.570136,1.647910126,1.000392089,1.00268909,57000.41969,4249.570136,,,,,,3.914345136,,,0.039726749,0.077905099,339.5266276,6.715927484,334.1941531,0.999079204,1.000493401,1.001637829,,,,,0.082271222,,0.966781478,4249.007675,1.592574721,200.4614195,0.207533883,0.095116032,198.8888261,35.6444285,3.91e-05,,27.35937885,1.56357357,,286.9227533,
2021-11-30,1640000000000.0,57848.77354,623.8191584,118.6104058,4444.52828,1.816854657,24.9742932,4.900864503,,1.002219792,1.014754359,249.4319706,18.24277812,0.650112984,4.229296842,4.693383127,0.158671873,30191.67778,3.757474573,7.47797604,1.203954009,20.29900441,6.800809522,2.60756129,0.91303588,1.59e-06,13.52827876,2.055177502,0.015430776,0.809334507,1.064434978,0.888099133,2.732529162,5.56e-05,42.44193072,,1.058768982,4.958021965,18.17177897,1.023368166,,20.98691667,0.008849558,0.409821056,7.888645235,1.920073237,3.615086431,2.874276464,0.507450329,,0.421368682,0.011842674,11.9729083,54.40526776,4.903102802,4.319928134,0.150871033,1.676201895,4.853280882,0.998427235,24.93495197,248.3609572,0.998302155,0.997108813,1.000617999,58082.33246,4436.271373,1.798331326,0.999531734,1.003599661,58838.16581,4436.271373,,,,,,3.988509057,,,0.039726749,0.077743538,347.7567765,6.994314584,339.7996944,0.999671247,0.998457553,0.998609677,,,,,0.082201334,,0.991379234,4383.714226,1.60340691,204.3504233,0.215240732,0.096912498,206.6691174,37.188262,4.46e-05,,28.03850815,1.519057256,,289.6064957,
2021-12-01,1640000000000.0,57011.28047,624.0478871,120.8823319,4637.121617,1.788589641,25.33925565,4.610627228,,1.000547114,0.99236009,256.947264,17.87976478,0.617451051,4.29139128,4.89770431,0.153072831,29572.57864,3.546867348,7.93314804,1.183041961,21.13669847,6.255411082,2.357101148,1.039801973,1.66e-06,13.02391062,1.935529994,0.014727615,0.738465098,1.040470396,0.898663301,2.609101386,5.9e-05,44.14474598,,1.280507378,4.928827251,15.94906257,0.997149244,,21.14461063,0.009199905,0.409043625,7.714250077,1.850393035,4.375732554,2.843238557,0.566316252,,0.425604825,0.011947002,12.07591149,54.49916265,5.087490834,4.403305423,0.143799263,1.663941646,4.886127706,1.00195222,25.65030591,255.8757464,1.003600299,0.999560994,1.00015192,57274.53411,4649.607899,1.796349196,1.001272904,1.006666985,58002.41014,4649.607899,,,,,,4.136388629,,,0.056828438,0.071353604,328.1082733,6.740000826,341.5165787,0.9984957,0.997765802,0.998002772,,,,,0.077094738,,0.9976494,4596.523009,1.554012307,208.7055891,0.214982553,0.096585567,207.939303,38.00342642,4.74e-05,,27.59203397,1.540277571,,278.9431847,
2021-12-02,1640000000000.0,57169.37199,627.5298135,119.2694226,4589.610618,2.014598303,25.38433079,4.534594494,,1.001961265,1.016142356,250.9592241,17.90683388,0.647783094,3.88890409,4.986968604,0.152330315,28957.91013,3.690301956,7.54547092,1.151743082,21.00023544,5.275259204,2.260222742,0.98426126,1.55e-06,12.86157923,1.93479236,0.013722496,0.716867394,1.03118331,0.947303026,2.766133153,5.68e-05,41.86220063,,1.243796409,4.74454619,15.39852299,1.072815296,,20.65007524,0.009317803,0.413555973,7.73859608,2.099042479,4.562799924,2.875155799,0.592196483,,0.440189957,0.012094884,12.19407081,57.38527662,4.925300056,4.200251012,0.154664767,1.195561835,4.909272968,1.000278909,25.38861984,250.7393851,1.006951608,1.005140077,1.002096238,56974.43218,4577.000152,1.96201016,1.007964656,1.00276256,57065.1706,4577.000152,,,,,,4.0453861,,,0.04314902,0.074914171,320.3804126,6.459631616,335.3244156,1.00023919,1.000783423,1.00131949,,,,,0.07538399,,0.990309975,4545.15614,1.547659132,229.448724,0.20948652,0.098325133,208.4708621,36.69905709,4.4e-05,,26.61534932,1.594464321,,272.000737,
2021-12-03,1640000000000.0,56508.26805,620.5070871,108.0708566,4519.441028,2.126812222,24.54095393,4.391877119,,1.000023356,0.996062754,244.6210509,17.40949318,0.583983512,3.506907341,4.76206673,0.157431302,28804.08415,3.472883437,7.375224487,1.117143923,22.41059178,5.440981767,2.110295574,0.984256272,1.53e-06,12.46887257,1.87502627,0.01438714,0.65464414,1.080071701,0.893569661,2.662196008,5.8e-05,37.91002061,,1.217449515,4.592126167,15.14554203,1.028204013,,20.07202509,0.009310164,0.408745004,8.26612097,2.357174816,4.244239295,2.832376233,0.619153531,,0.427180566,0.011381578,11.4594842,55.79796902,4.459229653,4.090332818,0.146655422,1.874751634,4.776007373,1.003374917,24.81609657,246.4742993,0.999920497,0.99845509,1.00018925,57015.35351,4547.496297,2.134567929,1.004579773,1.007790754,57012.43592,4547.496297,,,,,,3.708290614,,,0.034535758,0.079677554,319.0681526,6.075683087,331.8613565,0.997743394,0.998184739,0.997539947,,64.3194985,,,0.072009549,,0.97922984,4500.007786,1.714180025,232.5722278,0.209731994,0.09756662,203.6259318,35.72071373,4.23e-05,,28.27991166,1.488441302,,269.7145079,
2021-12-04,1640000000000.0,53785.96717,596.4043663,108.3545157,4240.155517,2.285127162,23.33654165,3.918280145,,1.002100119,1.00204963,226.1704284,16.41518313,0.507127998,3.290767064,4.382105364,0.143354519,27675.58591,3.144834871,6.901793527,1.046436923,20.00089129,5.11650125,1.982700342,0.910127103,1.43e-06,12.08844602,1.762311954,0.013191122,0.591195862,0.998252703,0.849722546,2.411595345,5.45e-05,35.23077623,,1.246514963,4.19988319,13.18658009,1.053140256,,19.01651939,0.009041203,0.396311191,7.589292083,2.375151699,3.846970271,2.728613844,0.616363389,,0.431207326,0.01116027,11.20777623,56.69394919,3.919945122,3.734251931,0.138832124,1.631272918,4.341221066,1.000837407,23.24112414,226.4379074,1.000256057,0.994130037,0.998969509,53717.45882,4221.437497,2.233638204,0.995406147,1.003723998,54065.91218,4221.437497,,,,,,3.451370248,,,0.034440405,0.078529938,285.0208169,5.688293652,307.2794904,1.00051643,1.00206632,0.999703768,,64.3194985,,,0.06848739,,0.921708337,4212.116379,1.562574479,212.1338853,0.20126151,0.094345923,189.7376929,33.79705858,4.07e-05,,32.70939631,1.34233423,,256.2690671,
2021-12-05,1640000000000.0,49161.99071,567.2495179,92.36394266,4101.656792,1.971899641,20.53763415,4.098637486,,0.996960139,0.997875227,201.6701088,15.47280746,0.568184548,3.084154336,3.730311026,0.126650253,24624.83816,2.65969257,5.805034441,0.886281535,17.15854276,5.340594772,1.836754803,0.826563325,1.12e-06,10.8230429,1.454949251,0.012005869,0.525498063,0.826396374,0.744471657,2.003678772,4.57e-05,29.50912221,,1.033211257,4.145516942,11.85600968,0.847883479,,16.39479834,0.009173992,0.331954721,6.166216463,2.144124661,3.467243524,2.581385187,0.57171036,,0.384544077,0.010507044,10.6581255,49.80969609,3.638692355,3.584042848,0.120454207,1.666239926,3.754489707,1.002528008,20.83001843,200.6562206,1.001329237,1.002259721,1.004754032,48955.20825,4115.108031,1.993564085,1.009359455,1.005282212,49472.87694,4115.108031,,,,,,3.308633522,,,0.034440405,0.067346375,279.5493105,5.104473963,271.0161025,1.000746467,0.999132145,0.999592701,,92.54163395,,,0.067021748,,0.843287411,4073.833513,1.419123936,200.9413104,0.178986555,0.086959141,162.5631263,29.27780279,3.67e-05,,28.05044682,1.238236424,,219.6183474,
2021-12-06,1640000000000.0,49268.46989,555.8212704,85.66709471,4198.572875,2.019062574,19.37377016,3.689634716,,1.001999457,1.003874233,191.7055487,15.11368473,0.485421993,4.06482154,3.585289769,0.112923116,23764.38779,2.624268405,5.263075603,0.832300643,16.50237331,4.804872435,1.892865227,0.659523283,1.12e-06,10.22806836,1.363868326,0.010995133,0.503172058,0.778286579,0.625207341,1.786475966,4.92e-05,26.37348334,,0.943837725,3.850885837,11.17954659,0.778651114,,15.78635223,0.009463747,0.342701776,5.642624874,2.124118055,3.389326,2.5478845,0.598228499,,0.395498898,0.010313401,10.4055124,51.52825136,3.943049665,3.642006188,0.112002702,1.813730483,3.482695375,1.00313196,19.30579279,191.2665826,1.002904147,1.002850995,1.004694371,49031.99711,4170.393216,1.972267716,1.004547511,1.005799924,49092.32744,4170.393216,,,,,,3.366590211,,,0.034440405,0.067965469,263.4598151,5.193066931,260.696548,1.001361425,1.001201788,1.000475957,,61.20905093,,,0.065707567,,0.802101642,4157.041458,1.375919438,196.5689471,0.171365283,0.084354208,156.2024372,28.29065971,3.64e-05,,24.63364846,1.221924788,,210.8883189,
2021-12-07,1640000000000.0,50461.57684,588.4348264,92.90769121,4347.615631,2.271002737,19.82117446,3.778852812,,1.004577455,1.006552408,184.9989258,17.78025168,0.511861366,3.744562694,3.720583977,0.118553043,23865.38935,2.666336398,6.342916228,0.860983847,17.36494076,4.929888938,1.928733121,0.748301447,1.29e-06,10.62616416,1.403381718,0.012741873,0.536585401,0.812313017,0.636113398,1.747871711,5.44e-05,28.00876027,,0.952209945,3.740947402,11.42545395,0.785744996,,16.06443908,0.010307284,0.338166371,5.979443939,2.058210328,3.344280837,2.499011633,0.635763891,,0.420594181,0.010635605,10.73872636,55.20216568,3.496539972,3.745658754,0.113971742,1.901569285,3.733448453,1.00470764,19.69902993,185.4446536,0.99763736,1.002012815,1.002554124,50637.08206,4347.793401,2.272652825,1.00528384,1.003786975,50017.71141,4347.793401,,,,,,3.480866447,,,0.028977984,0.07387925,259.5400381,5.083136875,272.2034352,0.999820251,1.000922215,1.001023861,,84.05059692,,,0.069018336,,0.824178609,4307.943334,1.41765565,193.8917319,0.178280609,0.08753469,162.4364291,28.27580357,3.7e-05,,24.34591657,1.196483292,,222.9017546,
2021-12-08,1640000000000.0,50647.66341,578.5399946,89.91569112,4310.566646,2.371110853,20.80537763,3.814102461,,1.005440104,1.008189989,187.1843108,18.96477639,0.477846105,3.570911148,4.157053231,0.114024494,22072.96521,2.674313755,5.855305998,0.898682429,17.18246028,4.460458267,2.002372702,0.714698271,1.25e-06,10.33784695,1.526032478,0.012520437,0.544880491,0.80824404,0.626913123,1.731858942,5.48e-05,29.86113678,,0.907198983,3.672989168,13.04203954,0.755054341,,15.84876188,0.010300949,0.348117438,5.880773402,2.074170174,3.36169643,2.494526028,0.630132762,,0.427071347,0.010745707,10.85213796,55.87711544,3.531319468,3.497963044,0.113679573,1.746210745,4.023687523,0.99902676,20.27078293,186.1999162,0.992175783,0.995820529,1.003172882,50347.00633,4279.931534,2.309448453,1.00000189,0.997886543,50223.81867,4279.931534,,,,,,3.415081356,,,0.023791864,0.073201983,260.3057246,5.031712146,272.5753263,1.001477735,1.002005011,1.002961375,,92.01651533,,,0.067197626,,0.817000653,4266.902953,1.384310613,190.3725711,0.177161065,0.090605472,162.002617,30.34372659,3.63e-05,,24.29291751,1.163614022,,223.7501148,
2021-12-09,1640000000000.0,50530.45806,604.991567,92.98112784,4431.540647,2.420973913,22.74524332,3.756069143,,1.003299084,1.000319806,200.8445175,21.1411215,0.500665837,3.721993442,4.179794319,0.114102531,23036.50913,2.724679664,6.592129128,0.911574054,18.61777785,4.25863151,2.037001634,0.777985714,1.21e-06,10.89725688,1.510492657,0.013205354,0.551470694,0.823922949,0.630180319,1.789721628,4.72e-05,28.20440339,,0.93660248,4.713266208,12.99523627,0.801144449,,16.29368274,0.011129491,0.348860726,6.135574447,1.913649786,3.569690514,2.489257658,0.675307624,,0.395772039,0.011404423,11.48243031,56.13463273,3.530286407,3.637811845,0.116543448,1.751326693,4.102934064,0.990844889,22.22422282,194.7354178,0.994507239,0.996657514,0.998900816,50097.69368,4381.820435,2.420698972,0.998600708,0.990547229,50233.6629,4381.820435,,,,,,3.486263611,,,0.020512069,0.074738774,267.4005994,4.535865135,284.5104374,0.999845668,1.000099567,1.001355767,,95.39134887,,,0.072517859,,0.860495074,4397.508337,1.393606348,194.3011686,0.179138661,0.092645785,164.7222612,29.81682528,3.7e-05,,25.19972061,1.371877689,,217.9976104,
2021-12-10,1640000000000.0,47885.87199,574.6418062,86.37402881,4153.333311,2.099510707,20.41964158,3.478490959,,1.002724163,0.99583237,178.4253139,21.18692301,0.50047421,3.199565435,3.681433086,0.12175317,21045.44797,2.511098329,5.547852767,0.865417894,16.29163598,3.937783522,1.868733599,0.732969704,1.15e-06,9.929459351,1.367752042,0.01254298,0.503316208,0.739435157,0.574551051,1.565021875,3.59e-05,28.38790033,,0.898532126,4.906065929,12.56622602,0.722333397,,15.54936001,0.010321248,0.343512932,5.507494827,1.736210748,3.249005953,2.414845944,0.611055658,,0.362895886,0.011072173,11.15012684,51.44331893,3.021094972,3.471552174,0.106864203,1.904219036,3.726944425,0.993391765,20.74469509,179.8217168,0.994337419,0.996718156,1.00296389,48245.83057,4170.701741,2.137860005,1.001308251,0.995603018,47804.47353,4170.701741,,,,,,2.972683918,,,0.019107774,0.0683545,242.9017584,4.818165662,261.295113,0.998098394,0.998574705,0.998008008,,86.32036113,,,0.066368034,,0.866818343,4114.210813,1.298939718,181.7515802,0.170701745,0.08939111,152.4863669,27.01418662,3.5e-05,,22.58126586,1.174848613,,194.4980525,
2021-12-11,1640000000000.0,47303.56415,553.6133877,81.75407822,3918.200743,2.090222708,18.57305643,3.237894137,,1.001366644,0.99519446,169.0613987,19.7026064,0.480823628,3.21410562,3.35229445,0.130269392,20089.75395,2.486625389,5.11067511,0.806230215,15.2104907,3.495689431,1.811847319,0.677012978,1.12e-06,9.581787163,1.325508441,0.011042782,0.465227124,0.744548603,0.535649209,1.494068995,4.04e-05,25.21180944,,0.837907106,4.562796326,11.19488921,0.683035842,,14.88290416,0.010668658,0.343039326,5.067067897,1.643852392,3.037741825,2.407626147,0.564636875,,0.348243077,0.010639877,10.70856594,49.06957523,2.814969297,3.142916007,0.10181476,1.888788909,3.39810236,0.998833297,19.11761298,171.2101517,0.99317408,0.998096394,1.001465209,47246.54069,3960.492261,2.180880581,0.995885502,0.994753554,47273.85198,3960.492261,,,,,,2.785396886,,,0.019107774,0.063225841,225.0987517,4.102727089,241.6897643,0.996447036,0.996124156,0.995229215,,76.53715171,,,0.063085709,,0.798799264,3879.770923,1.214865609,169.4610705,0.165330522,0.088197814,149.0751065,26.55763783,3.38e-05,,22.66349916,1.088140771,,184.6508095,
2021-12-12,1640000000000.0,49242.30232,564.2782555,86.08312663,4079.814931,2.128040082,19.8931134,3.472738887,,1.003054762,1.005863236,180.2359468,19.48680845,0.556894751,2.986176559,3.736630291,0.125206458,21511.09162,2.581210525,5.705248763,0.847110472,15.86968723,3.766928052,1.677787938,0.733671786,1.15e-06,9.884582257,1.364857311,0.01177182,0.510588213,0.78140458,0.563254525,1.540177283,4.29e-05,27.86210751,,0.870261321,4.550036588,11.68073494,0.716222253,,15.21274645,0.009474782,0.344341777,5.309001525,1.731577132,3.083633893,2.416775369,0.607086492,,0.358751045,0.010723779,10.81114581,50.99337452,2.876451348,3.241382335,0.105779205,1.877080896,3.672624586,1.002962867,19.659572,179.698416,0.993419956,1.00053917,0.999653227,48565.46916,4033.982218,2.107842016,1.003291002,1.000374745,49123.01776,4033.982218,,,,,,2.872927692,,,0.019107774,0.063293862,232.9640275,4.688122587,255.9118573,1.000130861,0.997664222,0.999549309,,81.02705392,,,0.063611986,,0.837044557,4045.93952,1.347185798,171.8445647,0.168917181,0.091466154,157.9875917,27.74464744,3.44e-05,,24.34108891,1.103808406,,195.4566399,
2021-12-13,1640000000000.0,50051.07835,569.0004263,88.21333569,4135.84151,2.084869987,20.45057738,3.63650444,,1.002102892,1.004356123,180.0306665,18.33893556,0.593874088,3.066663904,3.829346686,0.119115368,21749.30809,2.543549657,5.5829116,0.838938904,15.99585568,4.995383805,1.824442729,0.834198922,1.22e-06,10.05096704,1.366267001,0.011998215,0.487731222,0.767567534,0.563138331,1.601725839,5.21e-05,29.94531231,,0.869483624,4.27504697,11.75094386,0.717779828,,15.2487684,0.011409802,0.322492744,5.383590506,1.798761627,3.069260302,2.440775688,0.635284537,,0.355894867,0.01085972,10.94551508,50.76219426,2.968512953,3.292112725,0.104391842,1.934480253,3.865459233,1.000668202,20.73528525,181.6908188,1.004461962,0.99999422,1.003332773,50605.2538,4162.225943,2.105878216,1.001933526,1.000104436,50396.67933,4162.225943,,,,,,2.869796524,,,0.015177297,0.061589477,250.2786582,4.547255136,256.6004311,0.999384956,0.999231581,0.998977622,,84.57217579,,,0.063837399,,0.839876396,4097.184754,1.348402092,173.7351134,0.169910635,0.091235655,158.9786386,29.56003738,3.67e-05,,24.59639163,1.136222045,,198.6221863,
